info_state,Allocation British Columbia,Bid ([0]),Bid ([1]),Bid ([2]),Bid ([3]),Price British Columbia,Utility 0,Utility 1,bids,player,prob,round,terminal,total_demand,type
"Price: [18.2]
Final bids: [array([3]), array([0])]
Round: 2
","[3, 0]",,,,,18.2,19.400000000000006,0.0,,0,0.0002768529625246175,2,True,,0
"Price: [18.2]
Final bids: [array([3]), array([0])]
Round: 2
","[3, 0]",,,,,18.2,19.400000000000006,0.0,,1,0.0002768529625246175,2,True,,0
"p0t0 a3 agg[array([0]), array([4]), array([4])] sub[array([0]), array([3]), array([3])] proc[array([0]), array([3]), array([3])] sor_exposure76.44",,0.25,0.25,0.25,0.25,25.479999999999997,,,"[array([0]), array([3]), array([3])]",0,2.8728296000890492e-05,3,False,[4],0
"p1t0 a1 agg[array([0]), array([4]), array([4])] sub[array([0]), array([1]), array([1])] proc[array([0]), array([1]), array([1])] sor_exposure25.479999999999997",,0.5,0.5,,,25.479999999999997,,,"[array([0]), array([1]), array([1])]",1,1.2844699858909522e-07,3,False,[4],0
"Price: [25.48]
Final bids: [array([3]), array([0])]
Round: 3
","[3, 0]",,,,,25.479999999999997,-2.4399999999999977,0.0,,0,3.885265716305186e-05,3,True,,0
"Price: [25.48]
Final bids: [array([3]), array([0])]
Round: 3
","[3, 0]",,,,,25.479999999999997,-2.4399999999999977,0.0,,1,3.885265716305186e-05,3,True,,0
"p0t0 a3 agg[array([0]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3])] sor_exposure107.01599999999996",,0.25,0.25,0.25,0.25,35.67199999999999,,,"[array([0]), array([3]), array([3]), array([3])]",0,3.5910370001113115e-06,4,False,[4],0
"p1t0 a1 agg[array([0]), array([4]), array([4]), array([4])] sub[array([0]), array([1]), array([1]), array([1])] proc[array([0]), array([1]), array([1]), array([1])] sor_exposure35.67199999999999",,0.5,0.5,,,35.67199999999999,,,"[array([0]), array([1]), array([1]), array([1])]",1,1.6055874823636902e-08,4,False,[4],0
"Price: [35.672]
Final bids: [array([3]), array([0])]
Round: 4
","[3, 0]",,,,,35.67199999999999,-33.01599999999996,0.0,,0,5.211767420310802e-06,4,True,,0
"Price: [35.672]
Final bids: [array([3]), array([0])]
Round: 4
","[3, 0]",,,,,35.67199999999999,-33.01599999999996,0.0,,1,5.211767420310802e-06,4,True,,0
"p0t0 a3 agg[array([0]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([3]), array([3]), array([3]), array([3])] proc[array([0]), array([3]), array([3]), array([3]), array([3])] sor_exposure149.82239999999996",,1.0,,,,49.94079999999998,,,"[array([0]), array([3]), array([3]), array([3]), array([3])]",0,4.4887962501391394e-07,5,False,[4],0
"p1t0 a1 agg[array([0]), array([4]), array([4]), array([4]), array([4])] sub[array([0]), array([1]), array([1]), array([1]), array([1])] proc[array([0]), array([1]), array([1]), array([1]), array([1])] sor_exposure49.94079999999998",,1.0,,,,49.94079999999998,,,"[array([0]), array([1]), array([1]), array([1]), array([1])]",1,2.0069843529546124e-09,5,False,[4],0
"Price: [49.9408]
Final bids: [array([3]), array([0])]
Round: 5
","[3, 0]",,,,,49.94079999999998,-75.82239999999996,0.0,,0,1.1136603132426438e-06,5,True,,0
"Price: [49.9408]
Final bids: [array([3]), array([0])]
Round: 5
","[3, 0]",,,,,49.94079999999998,-75.82239999999996,0.0,,1,1.1136603132426438e-06,5,True,,0
